 2018-05-24 07:39:33,186 [36] DEBUG LMSDataService.Controllers.LookupTypesController - Executing call in debug mode 
 2018-05-24 07:39:33,187 [36] INFO LMSDataService.Controllers.LookupTypesController - Handling GET request from user: rwflowers 
 2018-05-24 07:39:53,774 [36] DEBUG LMSDataService.Controllers.LookupTypesController - Executing call in debug mode 
 2018-05-24 07:39:53,774 [36] INFO LMSDataService.Controllers.LookupTypesController - Handling GET request from user: rwflowers 
 2018-05-24 09:37:52,475 [12] DEBUG LMSDataService.Controllers.LookupTypesController - Executing call in debug mode 
 2018-05-24 09:37:52,482 [12] INFO LMSDataService.Controllers.LookupTypesController - Handling GET request from user: rwflowers 
 2018-05-24 09:49:41,061 [9] DEBUG LMSDataService.Controllers.UploadController - Executing call in debug mode 
 2018-05-24 09:49:41,150 [9] INFO LMSDataService.Controllers.UploadController - Handling Document Upload from user: rwflowers 
 2018-05-24 09:50:40,496 [8] DEBUG LMSDataService.Controllers.LookupTypesController - Executing call in debug mode 
 2018-05-24 09:50:40,496 [8] INFO LMSDataService.Controllers.LookupTypesController - Handling GET request from user: rwflowers 
 2018-05-24 16:19:08,169 [8] DEBUG LMSDataService.Controllers.UploadController - Executing call in debug mode 
 2018-05-24 16:19:08,178 [8] INFO LMSDataService.Controllers.UploadController - Handling Document Upload from user: rwflowers 
 2018-05-24 16:19:19,598 [7] DEBUG LMSDataService.Controllers.UploadController - Executing call in debug mode 
 2018-05-24 16:19:19,598 [7] INFO LMSDataService.Controllers.UploadController - Handling Document Upload from user: rwflowers 
 2018-05-24 16:19:35,960 [9] DEBUG LMSDataService.Controllers.UploadController - Executing call in debug mode 
 2018-05-24 16:19:35,961 [9] INFO LMSDataService.Controllers.UploadController - Handling Document Upload from user: rwflowers 
 2018-05-24 16:19:35,961 [7] DEBUG LMSDataService.Controllers.UploadController - Executing call in debug mode 
 2018-05-24 16:19:35,962 [7] INFO LMSDataService.Controllers.UploadController - Handling Document Upload from user: rwflowers 
 2018-05-24 16:22:45,205 [8] DEBUG LMSDataService.Controllers.UploadController - Executing call in debug mode 
 2018-05-24 16:22:45,211 [8] INFO LMSDataService.Controllers.UploadController - Handling Document Upload from user: rwflowers 
 2018-05-24 16:22:45,205 [5] DEBUG LMSDataService.Controllers.UploadController - Executing call in debug mode 
 2018-05-24 16:22:45,212 [5] INFO LMSDataService.Controllers.UploadController - Handling Document Upload from user: rwflowers 
 2018-05-24 16:24:43,781 [9] DEBUG LMSDataService.Controllers.UploadController - Executing call in debug mode 
 2018-05-24 16:24:43,788 [9] INFO LMSDataService.Controllers.UploadController - Handling Document Upload from user: rwflowers 
 2018-05-24 16:24:49,183 [5] DEBUG LMSDataService.Controllers.UploadController - Executing call in debug mode 
 2018-05-24 16:24:49,184 [5] INFO LMSDataService.Controllers.UploadController - Handling Document Upload from user: rwflowers 
 2018-05-24 16:25:06,374 [9] DEBUG LMSDataService.Controllers.LookupTypesController - Executing call in debug mode 
 2018-05-24 16:25:06,375 [9] INFO LMSDataService.Controllers.LookupTypesController - Handling GET request from user: rwflowers 
 2018-05-24 16:26:06,356 [10] DEBUG LMSDataService.Controllers.LookupTypesController - Executing call in debug mode 
 2018-05-24 16:26:06,357 [10] INFO LMSDataService.Controllers.LookupTypesController - Handling GET request from user: rwflowers 
 2018-05-24 16:26:32,944 [15] DEBUG LMSDataService.Controllers.LookupTypesController - Executing call in debug mode 
 2018-05-24 16:26:32,945 [15] INFO LMSDataService.Controllers.LookupTypesController - Handling GET request from user: rwflowers 
 2018-05-24 16:39:02,363 [17] DEBUG LMSDataService.Controllers.LookupTypesController - Executing call in debug mode 
 2018-05-24 16:39:02,370 [17] INFO LMSDataService.Controllers.LookupTypesController - Handling GET request from user: rwflowers 
 2018-05-24 16:40:32,380 [20] DEBUG LMSDataService.Controllers.LookupTypesController - Executing call in debug mode 
 2018-05-24 16:40:32,380 [20] INFO LMSDataService.Controllers.LookupTypesController - Handling GET request from user: rwflowers 
 2018-05-24 16:41:26,980 [23] DEBUG LMSDataService.Controllers.LookupTypesController - Executing call in debug mode 
 2018-05-24 16:41:26,981 [23] INFO LMSDataService.Controllers.LookupTypesController - Handling GET request from user: rwflowers 
 2018-05-24 16:41:55,872 [23] DEBUG LMSDataService.Controllers.LookupTypesController - Executing call in debug mode 
 2018-05-24 16:41:55,872 [23] INFO LMSDataService.Controllers.LookupTypesController - Handling GET request from user: rwflowers 
 2018-05-24 16:43:12,449 [20] DEBUG LMSDataService.Controllers.LookupTypesController - Executing call in debug mode 
 2018-05-24 16:43:12,449 [20] INFO LMSDataService.Controllers.LookupTypesController - Handling GET request from user: rwflowers 
 2018-05-24 16:43:51,916 [25] DEBUG LMSDataService.Controllers.LookupTypesController - Executing call in debug mode 
 2018-05-24 16:43:51,916 [25] INFO LMSDataService.Controllers.LookupTypesController - Handling GET request from user: rwflowers 
 2018-05-24 16:44:45,211 [21] DEBUG LMSDataService.Controllers.LookupTypesController - Executing call in debug mode 
 2018-05-24 16:44:45,212 [21] INFO LMSDataService.Controllers.LookupTypesController - Handling GET request from user: rwflowers 
 2018-05-24 16:45:50,950 [24] DEBUG LMSDataService.Controllers.LookupTypesController - Executing call in debug mode 
 2018-05-24 16:45:50,951 [24] INFO LMSDataService.Controllers.LookupTypesController - Handling GET request from user: rwflowers 
 2018-05-24 16:46:38,139 [25] DEBUG LMSDataService.Controllers.LookupTypesController - Executing call in debug mode 
 2018-05-24 16:46:38,140 [25] INFO LMSDataService.Controllers.LookupTypesController - Handling GET request from user: rwflowers 
 2018-05-24 16:47:29,592 [23] DEBUG LMSDataService.Controllers.LookupTypesController - Executing call in debug mode 
 2018-05-24 16:47:29,592 [23] INFO LMSDataService.Controllers.LookupTypesController - Handling GET request from user: rwflowers 
 2018-05-24 16:47:38,526 [20] DEBUG LMSDataService.Controllers.LookupTypesController - Executing call in debug mode 
 2018-05-24 16:47:38,527 [20] INFO LMSDataService.Controllers.LookupTypesController - Handling GET request from user: rwflowers 
 2018-05-24 16:49:07,205 [15] DEBUG LMSDataService.Controllers.LookupTypesController - Executing call in debug mode 
 2018-05-24 16:49:07,206 [15] INFO LMSDataService.Controllers.LookupTypesController - Handling GET request from user: rwflowers 
 2018-05-24 16:49:37,952 [14] DEBUG LMSDataService.Controllers.LookupTypesController - Executing call in debug mode 
 2018-05-24 16:49:37,953 [14] INFO LMSDataService.Controllers.LookupTypesController - Handling GET request from user: rwflowers 
 2018-05-24 16:49:53,241 [29] DEBUG LMSDataService.Controllers.LookupTypesController - Executing call in debug mode 
 2018-05-24 16:49:53,241 [29] INFO LMSDataService.Controllers.LookupTypesController - Handling GET request from user: rwflowers 
 2018-05-24 16:50:32,359 [29] DEBUG LMSDataService.Controllers.LookupTypesController - Executing call in debug mode 
 2018-05-24 16:50:32,359 [29] INFO LMSDataService.Controllers.LookupTypesController - Handling GET request from user: rwflowers 
 2018-05-24 16:50:53,646 [15] DEBUG LMSDataService.Controllers.LookupTypesController - Executing call in debug mode 
 2018-05-24 16:50:53,647 [15] INFO LMSDataService.Controllers.LookupTypesController - Handling GET request from user: rwflowers 
 2018-05-24 16:50:58,451 [32] DEBUG LMSDataService.Controllers.LookupTypesController - Executing call in debug mode 
 2018-05-24 16:50:58,451 [32] INFO LMSDataService.Controllers.LookupTypesController - Handling GET request from user: rwflowers 
 2018-05-24 16:51:04,034 [15] DEBUG LMSDataService.Controllers.LookupTypesController - Executing call in debug mode 
 2018-05-24 16:51:04,034 [15] INFO LMSDataService.Controllers.LookupTypesController - Handling GET request from user: rwflowers 
 2018-05-24 16:51:24,694 [29] DEBUG LMSDataService.Controllers.LookupTypesController - Executing call in debug mode 
 2018-05-24 16:51:24,694 [29] INFO LMSDataService.Controllers.LookupTypesController - Handling GET request from user: rwflowers 
 2018-05-24 16:51:46,001 [32] DEBUG LMSDataService.Controllers.LookupTypesController - Executing call in debug mode 
 2018-05-24 16:51:46,001 [32] INFO LMSDataService.Controllers.LookupTypesController - Handling GET request from user: rwflowers 
 2018-05-24 16:55:56,392 [13] DEBUG LMSDataService.Controllers.LookupTypesController - Executing call in debug mode 
 2018-05-24 16:55:56,392 [13] INFO LMSDataService.Controllers.LookupTypesController - Handling GET request from user: rwflowers 
 2018-05-24 16:57:00,375 [32] DEBUG LMSDataService.Controllers.LookupTypesController - Executing call in debug mode 
 2018-05-24 16:57:00,375 [32] INFO LMSDataService.Controllers.LookupTypesController - Handling GET request from user: rwflowers 
 2018-05-24 16:57:41,259 [13] DEBUG LMSDataService.Controllers.LookupTypesController - Executing call in debug mode 
 2018-05-24 16:57:41,259 [13] INFO LMSDataService.Controllers.LookupTypesController - Handling GET request from user: rwflowers 
 2018-05-24 16:57:59,568 [32] DEBUG LMSDataService.Controllers.LookupTypesController - Executing call in debug mode 
 2018-05-24 16:57:59,568 [32] INFO LMSDataService.Controllers.LookupTypesController - Handling GET request from user: rwflowers 
 2018-05-24 16:58:12,894 [14] DEBUG LMSDataService.Controllers.LookupTypesController - Executing call in debug mode 
 2018-05-24 16:58:12,894 [14] INFO LMSDataService.Controllers.LookupTypesController - Handling GET request from user: rwflowers 
 2018-05-24 16:58:52,995 [32] DEBUG LMSDataService.Controllers.LookupTypesController - Executing call in debug mode 
 2018-05-24 16:58:52,996 [32] INFO LMSDataService.Controllers.LookupTypesController - Handling GET request from user: rwflowers 
 2018-05-24 16:59:43,379 [12] DEBUG LMSDataService.Controllers.LookupTypesController - Executing call in debug mode 
 2018-05-24 16:59:43,379 [12] INFO LMSDataService.Controllers.LookupTypesController - Handling GET request from user: rwflowers 
 2018-05-24 17:00:52,278 [12] DEBUG LMSDataService.Controllers.LookupTypesController - Executing call in debug mode 
 2018-05-24 17:00:52,279 [12] INFO LMSDataService.Controllers.LookupTypesController - Handling GET request from user: rwflowers 
 2018-05-24 17:01:40,340 [15] DEBUG LMSDataService.Controllers.LookupTypesController - Executing call in debug mode 
 2018-05-24 17:01:40,340 [15] INFO LMSDataService.Controllers.LookupTypesController - Handling GET request from user: rwflowers 
 2018-05-24 17:01:54,226 [14] DEBUG LMSDataService.Controllers.LookupTypesController - Executing call in debug mode 
 2018-05-24 17:01:54,226 [14] INFO LMSDataService.Controllers.LookupTypesController - Handling GET request from user: rwflowers 
 2018-05-24 17:02:19,465 [9] DEBUG LMSDataService.Controllers.LookupTypesController - Executing call in debug mode 
 2018-05-24 17:02:19,465 [9] INFO LMSDataService.Controllers.LookupTypesController - Handling GET request from user: rwflowers 
 2018-05-24 17:02:36,214 [12] DEBUG LMSDataService.Controllers.LookupTypesController - Executing call in debug mode 
 2018-05-24 17:02:36,215 [12] INFO LMSDataService.Controllers.LookupTypesController - Handling GET request from user: rwflowers 
 2018-05-24 17:02:58,007 [12] DEBUG LMSDataService.Controllers.LookupTypesController - Executing call in debug mode 
 2018-05-24 17:02:58,007 [12] INFO LMSDataService.Controllers.LookupTypesController - Handling GET request from user: rwflowers 
 2018-05-24 17:04:17,337 [11] DEBUG LMSDataService.Controllers.LookupTypesController - Executing call in debug mode 
 2018-05-24 17:04:17,337 [11] INFO LMSDataService.Controllers.LookupTypesController - Handling GET request from user: rwflowers 
 2018-05-24 17:04:37,279 [14] DEBUG LMSDataService.Controllers.LookupTypesController - Executing call in debug mode 
 2018-05-24 17:04:37,279 [14] INFO LMSDataService.Controllers.LookupTypesController - Handling GET request from user: rwflowers 
 2018-05-24 17:05:05,616 [11] DEBUG LMSDataService.Controllers.LookupTypesController - Executing call in debug mode 
 2018-05-24 17:05:05,617 [11] INFO LMSDataService.Controllers.LookupTypesController - Handling GET request from user: rwflowers 
 2018-05-24 17:05:30,613 [12] DEBUG LMSDataService.Controllers.LookupTypesController - Executing call in debug mode 
 2018-05-24 17:05:30,614 [12] INFO LMSDataService.Controllers.LookupTypesController - Handling GET request from user: rwflowers 
 2018-05-24 18:09:41,435 [70] DEBUG LMSDataService.Controllers.UploadController - Executing call in debug mode 
 2018-05-24 18:09:41,442 [70] INFO LMSDataService.Controllers.UploadController - Handling Document Upload from user: rwflowers 
 2018-05-24 18:10:14,776 [70] DEBUG LMSDataService.Controllers.LookupTypesController - Executing call in debug mode 
 2018-05-24 18:10:14,778 [70] INFO LMSDataService.Controllers.LookupTypesController - Handling GET request from user: rwflowers 
 2018-05-24 18:14:17,704 [77] DEBUG LMSDataService.Controllers.UploadController - Executing call in debug mode 
 2018-05-24 18:14:17,705 [77] INFO LMSDataService.Controllers.UploadController - Handling Document Upload from user: rwflowers 
 2018-05-24 18:14:20,962 [75] DEBUG LMSDataService.Controllers.LookupTypesController - Executing call in debug mode 
 2018-05-24 18:14:20,962 [75] INFO LMSDataService.Controllers.LookupTypesController - Handling GET request from user: rwflowers 
 2018-05-24 18:22:43,332 [78] DEBUG LMSDataService.Controllers.LookupTypesController - Executing call in debug mode 
 2018-05-24 18:22:43,333 [78] INFO LMSDataService.Controllers.LookupTypesController - Handling GET request from user: rwflowers 
 2018-05-24 18:31:38,522 [79] DEBUG LMSDataService.Controllers.LookupTypesController - Executing call in debug mode 
 2018-05-24 18:31:38,523 [79] INFO LMSDataService.Controllers.LookupTypesController - Handling GET request from user: rwflowers 
 2018-05-24 18:33:04,984 [87] DEBUG LMSDataService.Controllers.LookupTypesController - Executing call in debug mode 
 2018-05-24 18:33:04,984 [87] INFO LMSDataService.Controllers.LookupTypesController - Handling GET request from user: rwflowers 
 2018-05-24 18:33:37,619 [64] DEBUG LMSDataService.Controllers.LookupTypesController - Executing call in debug mode 
 2018-05-24 18:33:37,620 [64] INFO LMSDataService.Controllers.LookupTypesController - Handling GET request from user: rwflowers 
 2018-05-24 18:36:25,501 [69] DEBUG LMSDataService.Controllers.LookupTypesController - Executing call in debug mode 
 2018-05-24 18:36:25,501 [69] INFO LMSDataService.Controllers.LookupTypesController - Handling GET request from user: rwflowers 
 2018-05-24 18:43:53,644 [62] DEBUG LMSDataService.Controllers.UploadController - Executing call in debug mode 
 2018-05-24 18:43:53,644 [62] INFO LMSDataService.Controllers.UploadController - Handling Document Upload from user: rwflowers 
 2018-05-24 18:44:14,182 [64] DEBUG LMSDataService.Controllers.LookupTypesController - Executing call in debug mode 
 2018-05-24 18:44:14,183 [64] INFO LMSDataService.Controllers.LookupTypesController - Handling GET request from user: rwflowers 
 2018-05-24 18:46:01,810 [88] DEBUG LMSDataService.Controllers.UploadController - Executing call in debug mode 
 2018-05-24 18:46:01,811 [88] INFO LMSDataService.Controllers.UploadController - Handling Document Upload from user: rwflowers 
